capacity_tons,fe_stage_ordinal,fe_has_urgency_keyword,fe_has_price_mention,fe_log_base_price,fe_total_price_with_tax,fe_log_capacity,fe_days_since_last_message,fe_days_in_pipeline,fe_message_length,fe_summary_length,fe_stage_x_sentiment,fe_quotation_x_satisfied,fe_quotation_x_urgent,fe_complete_x_quotation,fe_angry_x_high_stage,fe_urgent_x_high_stage,fe_enterprise_deal,fe_dissatisfied_x_late,fe_interested_x_complete,_computed_close_prob,pipeline_stage_enc,source_channel_type_enc,product_category_enc,product_type_enc,product_name_enc,product_sku_enc,organisation_industry_enc,lead_completeness_enc,quotation_sent_enc
-0.8215570020083782,0.8333333333333334,0.0,0.0,1.1209369805947025,1.1077441786052575,-1.1437086676861465,1.3951554053843171,-0.5519688026305257,-1.766165220715184,-1.3242690750461368,0.7045454545454546,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.99,0.8333333333333334,1.0,0.0,0.4,1.0,0.18181818181818182,0.8947368421052632,1.0,1.0
1.0822098855904856,0.6666666666666666,0.0,0.0,0.5214697782045704,0.018825655609317846,1.1944754772254895,0.07183428166585062,1.254290641380532,0.5456518869715519,-1.19832093962746,0.6727272727272727,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.99,0.6666666666666666,0.5,0.0,0.8,0.8181818181818182,0.09090909090909091,0.7894736842105263,1.0,1.0
-0.8895486765654805,0.6666666666666666,0.0,0.0,-0.9584378383507289,-0.79617141407366,-1.5496920841294402,0.5129413229053394,1.856377122717551,-1.1356696458915287,-0.9884073805963317,0.4302909090909091,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23,0.6666666666666666,0.5,0.5,1.0,0.0,0.7272727272727273,0.5789473684210527,0.0,1.0
-0.27762360555156,0.8333333333333334,1.0,0.0,0.4631827821448558,-0.04923175207792837,0.1571402915857934,0.292387802285595,0.29095227124130113,2.12189082403069,0.9847800742962727,0.4090909090909091,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.795,0.8333333333333334,0.0,0.0,0.3,0.45454545454545453,0.45454545454545453,0.631578947368421,1.0,1.0
-0.753565327451276,0.6666666666666666,0.0,0.0,-0.43818116906738885,-0.6669776910063452,-0.8556656864019648,-0.9206565611229992,-1.0336379877001411,0.9659822701873221,-0.10677043266559355,0.33334545454545456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19,0.6666666666666666,0.0,0.5,0.5,0.6363636363636364,1.0,0.2631578947368421,0.0,1.0
0.4022931400194628,0.6666666666666666,0.0,0.0,-0.9584378383507289,-0.79617141407366,0.8045111351671347,0.07183428166585062,-0.4315515063631219,0.3354866953636668,1.1107282097149496,0.6727272727272727,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.84,0.6666666666666666,0.5,0.5,1.0,0.0,0.7272727272727273,0.47368421052631576,1.0,1.0
2.4420433767325314,0.16666666666666666,0.0,0.0,-1.410968321929056,-0.8564618181717403,1.6928689290268992,-2.0234241642217214,-1.2744725802349488,-0.7153392626757585,0.01917770275308332,0.49090909090909096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.16666666666666666,0.0,0.5,0.2,0.36363636363636365,0.8181818181818182,0.6842105263157895,0.0,0.0
0.06233476723395139,0.8333333333333334,0.0,0.0,-1.9136051705411723,-0.8956236654765202,0.5322869898380802,0.9540483641448283,1.0134560488457243,1.0710648659912647,-0.23271856808427044,0.3409090909090909,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3625,0.8333333333333334,1.0,0.5,0.7,0.7272727272727273,0.9090909090909091,0.47368421052631576,1.0,1.0
-0.48159862922286684,0.8333333333333334,0.0,0.0,-1.9136051705411723,-0.8956236654765202,-0.16173940788939525,-0.14871923895389377,-0.1907169138283142,-0.08484368785210333,-1.3242690750461368,0.6818181818181818,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.975,0.8333333333333334,1.0,0.5,0.7,0.7272727272727273,0.9090909090909091,0.3157894736842105,1.0,1.0
-0.48159862922286684,0.3333333333333333,0.0,0.0,-0.43818116906738885,-0.6669776910063452,-0.16173940788939525,-1.0309333214328715,-1.0336379877001411,0.020238907951839205,-1.3242690750461368,0.37576363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.3333333333333333,0.5,0.5,0.5,0.6363636363636364,1.0,0.0,0.0,0.0
0.06233476723395139,0.3333333333333333,0.0,0.0,-0.43818116906738885,-0.6669776910063452,0.5322869898380802,-1.1412100817427435,0.05011767870649347,-0.18992628365604589,0.9847800742962727,0.3090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.3333333333333333,1.0,0.5,0.5,0.6363636363636364,1.0,1.0,0.0,0.0
-0.753565327451276,0.8333333333333334,0.0,0.0,0.8527853347545297,0.5179133119824568,-0.8556656864019648,1.3951554053843171,0.6522041600435127,0.5456518869715519,-1.3242690750461368,0.5303181818181818,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.195,0.8333333333333334,0.5,0.0,0.9,0.9090909090909091,0.2727272727272727,0.8947368421052632,0.0,1.0
-0.27762360555156,0.8333333333333334,0.0,0.0,0.5214697782045704,0.018825655609317846,0.1571402915857934,0.07183428166585062,-0.7928033951653334,0.44056929116760934,-0.6945283979527523,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13,0.8333333333333334,1.0,0.0,0.8,0.8181818181818182,0.09090909090909091,0.0,0.0,1.0
2.4420433767325314,0.8333333333333334,0.0,0.0,1.1209369805947025,1.1077441786052575,1.6928689290268992,-0.14871923895389377,0.8930387525783203,2.6473038030504026,-0.6945283979527523,0.9090909090909091,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.99,0.8333333333333334,0.0,0.0,0.4,1.0,0.18181818181818182,0.15789473684210525,1.0,1.0
0.06233476723395139,1.0,0.0,0.0,-1.9136051705411723,-0.8956236654765202,0.5322869898380802,2.387646248173167,-0.31113421009571807,0.6507344827754945,-1.1563382278212342,0.890909090909091,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.99,1.0,0.0,0.5,0.7,0.7272727272727273,0.9090909090909091,0.5263157894736842,1.0,1.0
-0.6175819783370714,0.0,0.0,0.0,-1.9136051705411723,-0.8956236654765202,-0.44968226995867105,-1.361763602362488,-0.6723860988979296,-1.8712478165191266,-0.6525456861465266,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.5,0.7,0.7272727272727273,0.9090909090909091,0.15789473684210525,0.0,0.0
-0.8895486765654805,0.5,0.0,0.0,0.8527853347545297,0.5179133119824568,-1.5496920841294402,-0.9206565611229992,-0.9132206914327372,-0.610256666871816,-1.408234498658588,0.7000000000000001,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.99,0.5,0.0,0.0,0.9,0.9090909090909091,0.2727272727272727,0.0,1.0,1.0
-0.48159862922286684,0.6666666666666666,1.0,0.0,1.1209369805947025,1.1077441786052575,-0.16173940788939525,0.40266456259546723,0.1705349749738973,-1.2407522416954713,-0.19073585627804482,0.49090909090909096,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.775,0.6666666666666666,0.5,0.0,0.4,1.0,0.18181818181818182,0.05263157894736842,1.0,1.0
-0.27762360555156,0.0,0.0,0.0,-1.410968321929056,-0.8564618181717403,0.1571402915857934,-1.0309333214328715,-0.4315515063631219,-1.5560000291072988,-0.48461483892162416,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1.0,0.5,0.2,0.36363636363636365,0.8181818181818182,0.3684210526315789,0.0,0.0
0.4022931400194628,0.6666666666666666,0.0,0.0,-1.9136051705411723,-0.8956236654765202,0.8045111351671347,0.6232180832152117,0.8930387525783203,-2.396660795538839,2.538140411126621,0.5393818181818182,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.255,0.6666666666666666,0.0,0.5,0.7,0.7272727272727273,0.9090909090909091,0.6842105263157895,0.0,1.0
-0.6175819783370714,0.5,0.0,0.0,0.5214697782045704,0.018825655609317846,-0.44968226995867105,-0.5898262801933826,0.29095227124130113,-1.4509174333033563,-0.19073585627804482,0.509090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.5,0.5,0.0,0.8,0.8181818181818182,0.09090909090909091,0.9473684210526315,0.0,0.0
2.4420433767325314,0.3333333333333333,0.0,0.0,-0.19000914130976299,-0.5483194084510673,1.6928689290268992,-0.038442478644021574,0.7726214563109165,0.9659822701873221,-0.14875314447181917,0.34545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01,0.3333333333333333,0.5,1.0,0.1,0.2727272727272727,0.5454545454545454,0.7894736842105263,0.0,0.0
1.0822098855904856,0.8333333333333334,0.0,0.0,-1.410968321929056,-0.8564618181717403,1.1944754772254895,0.40266456259546723,-0.5519688026305257,-0.08484368785210333,-0.3166839916967217,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.8333333333333334,1.0,0.5,0.2,0.36363636363636365,0.8181818181818182,0.5263157894736842,0.0,1.0
-0.48159862922286684,0.5,0.0,0.0,-1.410968321929056,-0.8564618181717403,-0.16173940788939525,-0.9206565611229992,-0.07029961756091037,0.5456518869715519,-1.3242690750461368,0.38636363636363635,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4125,0.5,0.5,0.5,0.2,0.36363636363636365,0.8181818181818182,0.631578947368421,1.0,1.0
2.4420433767325314,0.3333333333333333,0.0,0.0,-0.9584378383507289,-0.79617141407366,1.6928689290268992,-1.5823171229822324,-1.0336379877001411,-0.18992628365604589,-0.7784938215652035,0.3090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.3333333333333333,0.0,0.5,1.0,0.0,0.7272727272727273,0.5789473684210527,0.0,0.0
0.4022931400194628,0.8333333333333334,0.0,0.0,0.28257962026482164,-0.23071817257725163,0.8045111351671347,1.284878645074445,1.0134560488457243,0.2304040995597243,0.01917770275308332,0.9090909090909091,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.95,0.8333333333333334,1.0,1.0,0.6,0.09090909090909091,0.6363636363636364,0.8947368421052632,1.0,1.0
-0.753565327451276,0.5,0.0,1.0,0.5214697782045704,0.018825655609317846,-0.8556656864019648,0.07183428166585062,0.41136956750870496,0.44056929116760934,0.39702210900911394,0.6181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.5,0.0,0.0,0.8,0.8181818181818182,0.09090909090909091,0.8421052631578947,0.0,0.0
-0.8215570020083782,0.6666666666666666,0.0,0.0,0.8527853347545297,0.5179133119824568,-1.1437086676861465,-0.14871923895389377,1.133873345113128,0.44056929116760934,-0.8624592451776548,0.36363636363636365,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6125,0.6666666666666666,1.0,0.0,0.9,0.9090909090909091,0.2727272727272727,0.47368421052631576,1.0,1.0
1.0822098855904856,0.8333333333333334,0.0,0.0,0.4631827821448558,-0.04923175207792837,1.1944754772254895,1.5054321656941894,2.097211715252359,-0.7153392626757585,-0.23271856808427044,0.7272727272727273,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.84,0.8333333333333334,0.5,0.0,0.3,0.45454545454545453,0.45454545454545453,0.15789473684210525,1.0,1.0
2.4420433767325314,0.0,0.0,0.0,0.5214697782045704,0.018825655609317846,1.6928689290268992,-0.810379800813127,-1.1540552839675449,-0.18992628365604589,0.01917770275308332,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01,0.0,1.0,0.0,0.8,0.8181818181818182,0.09090909090909091,0.6842105263157895,0.0,0.0
-0.27762360555156,0.5,0.0,0.0,-1.9136051705411723,-0.8956236654765202,0.1571402915857934,-0.258995999263766,-0.9132206914327372,0.020238907951839205,2.8320193937702003,0.5000090909090908,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.225,0.5,1.0,0.5,0.7,0.7272727272727273,0.9090909090909091,0.8947368421052632,0.0,0.0
-0.753565327451276,0.3333333333333333,0.0,0.0,-0.19000914130976299,-0.5483194084510673,-0.8556656864019648,-0.14871923895389377,0.5317868637761088,-1.0305870500875862,-1.1143555160150085,0.4424181818181818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01,0.3333333333333333,0.0,1.0,0.1,0.2727272727272727,0.5454545454545454,0.6842105263157895,0.0,0.0
-0.753565327451276,0.3333333333333333,0.0,0.0,1.5536451659179038,2.6050071477246743,-0.8556656864019648,-0.7001030405032548,-0.31113421009571807,-0.18992628365604589,1.740468886808334,0.509090909090909,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.3333333333333333,0.0,0.0,0.0,0.18181818181818182,0.36363636363636365,0.8947368421052632,0.0,0.0
-0.8895486765654805,0.8333333333333334,0.0,0.0,0.28257962026482164,-0.23071817257725163,-1.5496920841294402,0.8437716038349561,1.856377122717551,0.755817078579437,1.404607192358529,0.3409090909090909,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9125,0.8333333333333334,0.5,1.0,0.6,0.09090909090909091,0.6363636363636364,0.42105263157894735,1.0,1.0
-0.6175819783370714,0.6666666666666666,0.0,0.0,1.1209369805947025,1.1077441786052575,-0.44968226995867105,-0.810379800813127,-0.6723860988979296,1.2812300575991498,1.3626244805523033,0.6181818181818182,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5075,0.6666666666666666,0.0,0.0,0.4,1.0,0.18181818181818182,0.05263157894736842,1.0,1.0
-0.8215570020083782,1.0,0.0,0.0,-0.9584378383507289,-0.79617141407366,-1.1437086676861465,1.1746018847645727,2.2176290115197625,-0.08484368785210333,-0.6945283979527523,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.99,1.0,1.0,0.5,1.0,0.0,0.7272727272727273,0.5263157894736842,1.0,1.0
0.4022931400194628,0.6666666666666666,0.0,0.0,-1.410968321929056,-0.8564618181717403,0.8045111351671347,-0.810379800813127,-0.1907169138283142,-0.5051740710678735,-0.5265975507278499,0.6606181818181818,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.965,0.6666666666666666,0.5,0.5,0.2,0.36363636363636365,0.8181818181818182,0.15789473684210525,1.0,1.0
-0.27762360555156,0.3333333333333333,0.0,0.0,0.08128890107884208,-0.38951879051415944,0.1571402915857934,-0.7001030405032548,0.05011767870649347,0.6507344827754945,-0.3166839916967217,0.34545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01,0.3333333333333333,1.0,0.0,1.0,0.5454545454545454,0.0,0.9473684210526315,0.0,0.0
-0.6175819783370714,0.5,1.0,0.0,-0.9584378383507289,-0.79617141407366,-0.44968226995867105,-0.4795495198835104,0.41136956750870496,0.3354866953636668,-0.5685802625340755,0.509090909090909,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.84,0.5,0.0,0.5,1.0,0.0,0.7272727272727273,0.05263157894736842,1.0,1.0
2.4420433767325314,0.16666666666666666,0.0,0.0,1.1209369805947025,1.1077441786052575,1.6928689290268992,-1.1412100817427435,0.05011767870649347,0.6507344827754945,1.0687454979087239,0.4515181818181819,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.16666666666666666,0.5,0.0,0.4,1.0,0.18181818181818182,0.0,0.0,0.0
-0.6175819783370714,0.5,0.0,0.0,0.4631827821448558,-0.04923175207792837,-0.44968226995867105,-0.4795495198835104,-0.7928033951653334,1.1761474617952072,-0.3586667035029473,0.45454545454545453,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.95,0.5,0.0,0.0,0.3,0.45454545454545453,0.45454545454545453,0.7368421052631579,1.0,1.0
-0.6175819783370714,0.8333333333333334,0.0,0.0,0.28257962026482164,-0.23071817257725163,-0.44968226995867105,1.0643251244547005,0.7726214563109165,0.12532150375578174,-0.3166839916967217,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07,0.8333333333333334,0.5,1.0,0.6,0.09090909090909091,0.6363636363636364,0.21052631578947367,0.0,1.0
-0.8215570020083782,0.5,0.0,0.0,0.8527853347545297,0.5179133119824568,-1.1437086676861465,-1.361763602362488,-0.7928033951653334,1.5964778450109773,-0.44263212711539857,0.6181818181818182,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.84,0.5,1.0,0.0,0.9,0.9090909090909091,0.2727272727272727,0.8421052631578947,1.0,1.0
0.4022931400194628,1.0,0.0,0.0,-0.43818116906738885,-0.6669776910063452,0.8045111351671347,1.836262446623806,1.856377122717551,1.5964778450109773,-0.610562974340301,0.509090909090909,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.99,1.0,1.0,0.5,0.5,0.6363636363636364,1.0,0.3684210526315789,1.0,1.0
-0.753565327451276,0.6666666666666666,0.0,0.0,1.5536451659179038,2.6050071477246743,-0.8556656864019648,-0.5898262801933826,0.5317868637761088,0.6507344827754945,1.0267627861024984,0.7090909090909091,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.875,0.6666666666666666,1.0,0.0,0.0,0.18181818181818182,0.36363636363636365,0.21052631578947367,1.0,1.0
-0.48159862922286684,0.8333333333333334,0.0,0.0,0.5214697782045704,0.018825655609317846,-0.16173940788939525,0.18211104197572284,0.41136956750870496,0.020238907951839205,-0.6525456861465266,0.36363636363636365,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.19,0.8333333333333334,1.0,0.0,0.8,0.8181818181818182,0.09090909090909091,0.631578947368421,0.0,1.0
-0.753565327451276,0.0,0.0,0.0,1.1209369805947025,1.1077441786052575,-0.8556656864019648,-2.4645312054612103,-1.1540552839675449,-0.18992628365604589,-1.282286363239911,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,1.0,0.0,0.4,1.0,0.18181818181818182,0.0,0.0,0.0
-0.753565327451276,0.8333333333333334,0.0,0.0,-0.19000914130976299,-0.5483194084510673,-0.8556656864019648,-0.038442478644021574,-0.7928033951653334,0.12532150375578174,-0.06478772085936793,0.5454545454545454,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.99,0.8333333333333334,0.0,1.0,0.1,0.2727272727272727,0.5454545454545454,0.5263157894736842,1.0,1.0
0.4022931400194628,0.8333333333333334,0.0,0.0,1.5536451659179038,2.6050071477246743,0.8045111351671347,-0.14871923895389377,-1.1540552839675449,0.755817078579437,-0.06478772085936793,0.8181818181818182,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.92,0.8333333333333334,1.0,0.0,0.0,0.18181818181818182,0.36363636363636365,0.42105263157894735,1.0,1.0
2.4420433767325314,0.5,0.0,0.0,0.08128890107884208,-0.38951879051415944,1.6928689290268992,-0.3692727595736382,0.41136956750870496,-1.3458348374994138,-0.3586667035029473,0.6091,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.99,0.5,1.0,0.0,1.0,0.5454545454545454,0.0,0.5263157894736842,1.0,1.0
0.06233476723395139,0.8333333333333334,0.0,0.0,1.5536451659179038,2.6050071477246743,0.5322869898380802,0.9540483641448283,0.29095227124130113,0.020238907951839205,-0.610562974340301,0.25,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.9825,0.8333333333333334,0.5,0.0,0.0,0.18181818181818182,0.36363636363636365,0.8947368421052632,1.0,1.0
-0.8895486765654805,0.0,0.0,0.0,0.08128890107884208,-0.38951879051415944,-1.5496920841294402,-1.361763602362488,-1.1540552839675449,-0.18992628365604589,-0.8624592451776548,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1.0,0.0,1.0,0.5454545454545454,0.0,0.10526315789473684,0.0,0.0
0.4022931400194628,0.6666666666666666,0.0,0.0,-1.410968321929056,-0.8564618181717403,0.8045111351671347,-0.5898262801933826,0.05011767870649347,0.8608996743833796,-1.3662517868523623,0.23636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13,0.6666666666666666,1.0,0.5,0.2,0.36363636363636365,0.8181818181818182,0.47368421052631576,0.0,1.0
-0.48159862922286684,1.0,0.0,0.0,0.28257962026482164,-0.23071817257725163,-0.16173940788939525,2.0568159672435504,-1.2744725802349488,1.0710648659912647,0.01917770275308332,0.6000181818181818,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.99,1.0,0.5,1.0,0.6,0.09090909090909091,0.6363636363636364,0.2631578947368421,1.0,1.0
-0.27762360555156,0.6666666666666666,0.0,0.0,-0.19000914130976299,-0.5483194084510673,0.1571402915857934,-0.7001030405032548,-1.1540552839675449,-1.0305870500875862,1.530555327777206,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2175,0.6666666666666666,0.5,1.0,0.1,0.2727272727272727,0.5454545454545454,0.7368421052631579,0.0,1.0
-0.48159862922286684,0.8333333333333334,0.0,0.0,-1.9136051705411723,-0.8956236654765202,-0.16173940788939525,1.5054321656941894,2.699298196589378,0.12532150375578174,1.404607192358529,0.3409090909090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1625,0.8333333333333334,0.0,0.5,0.7,0.7272727272727273,0.9090909090909091,0.21052631578947367,0.0,1.0
